,Virginia,Florida,California,New York,New Jersey,Oregon,Arizona,Washington,Indiana,Texas,Wisconsin,West Virginia,Utah,Pennsylvania,North Carolina,Massachusetts,Nevada,Rhode Island,Colorado,Michigan,Hawaii,Maryland,the District of Columbia,Minnesota,Tennessee,New Hampshire,Kansas,Ohio,South Carolina,Georgia,Oklahoma,New Mexico,Iowa,Missouri,Illinois,South Dakota,Vermont,Wyoming,Montana,Alabama,Connecticut,Delaware,Idaho,North Dakota,Nebraska,Mississippi,Alaska,Arkansas,Louisiana,Kentucky,Maine
1/1/14,228284.7627,158530.8317,372706.3945,266001.3031,285373.1048,229726.172,186366.0898,247968.02,116243.1115,145598.6267,154066.3587,101930.3099,220432.9792,155425.5691,153097.2229,317331.6569,182826.7837,220317.751,244397.1815,114670.5666,467096.0438,260251.6104,434779.3204,182874.3353,139158.5615,213718.6072,119425.5738,115198.9181,143890.9851,137397.6305,113158.7512,163324.4165,127475.5957,125754.64,152980.7296,161878.6169,223436.1066,213484.587,203465.3462,130059.4315,237127.2004,222144.6412,170024.4597,196511.5671,132751.9388,110200.7392,256932.2694,119175.408,154682.7597,108902.9203,183002.0532
2/1/14,228559.2906,160195.6341,375377.2285,266540.8049,287028.5368,231323.6054,187622.4721,249627.4414,116465.1421,146708.3929,154664.3152,101515.5228,221054.1314,155523.3279,153586.8493,318919.4909,184286.3725,220696.5105,245670.2543,115628.6877,469727.3768,261584.4078,437650.6829,184007.0418,139750.6359,214248.9053,119286.9765,115309.1271,144477.3471,138593.8797,113297.6535,163899.4329,127492.8513,125752.7372,153890.55,161798.5614,223639.2358,213530.6785,204347.1239,130562.1564,237380.5352,222522.5614,170684.5738,196969.6323,132964.6927,110600.8894,256133.4853,119449.2628,154442.308,109069.3302,183069.2245
3/1/14,229035.4736,161756.9262,377806.2006,267531.4311,289190.3533,232895.6474,188890.7099,251138.5604,116706.016,147827.9536,155349.2324,100797.3243,221887.5174,155620.6718,154113.0009,320328.6396,185825.399,221448.4142,246881.6058,116497.4488,472624.7202,262892.1386,440182.8029,185157.4904,140252.8845,214833.9961,119232.2711,115455.3023,145010.9013,139704.2254,113312.0537,164456.8659,127738.8205,125847.1227,154682.3048,161859.0114,224041.3789,213630.2928,205207.0713,130946.5822,237761.1059,222958.2303,171458.2764,197279.6155,133172.4101,110906.2447,255636.3316,119689.5103,154302.9169,109124.1262,183213.7453
4/1/14,229596.4088,163147.2895,380768.4738,268684.5113,291307.2533,234441.0858,189841.2807,252475.1894,117137.8262,148801.1395,156112.7971,100210.2173,222606.0154,155864.3724,154662.1335,321808.5908,187681.5774,222678.9861,248272.0962,117482.4927,475652.5005,264313.199,443366.2553,186206.129,140880.9711,215387.5873,119298.9958,115853.391,145564.5741,140841.8794,113436.8309,164829.0398,128242.2099,126097.076,155491.0183,161927.9919,224317.4864,213825.7963,205979.6571,131333.7708,238283.0085,222845.3692,172277.9918,197647.0807,133566.9349,111207.0919,256019.4435,119883.1002,154367.1903,109375.6946,183476.1075
5/1/14,230466.7813,164518.6586,383929.527,270055.3031,293314.981,236185.7893,190613.4519,253921.0111,117739.4217,149786.9536,156887.3544,99595.54019,223509.5452,156309.6539,155238.3226,323504.3515,189549.3725,224000.2891,249770.4348,118458.6661,478974.6343,265543.9471,446172.187,187162.0873,141609.9919,216255.3182,119701.1265,116546.7125,146117.3128,142007.782,113749.2308,165383.8641,128956.8818,126643.134,156325.8231,162263.4681,225067.9245,214467.2314,207017.3764,131687.5209,239034.0506,223227.9495,173280.6823,198234.8612,134115.9213,111647.2279,256883.7862,120172.2649,154583.9558,109843.6009,184157.0122
6/1/14,231063.1044,165655.1131,386532.7069,271000.8338,294506.564,237583.6264,191163.2814,254976.4482,118390.2793,150787.831,157513.7425,99523.05626,224105.603,156780.3328,155725.6659,324806.3841,191690.0203,224825.9307,251294.4753,119569.2566,481724.3534,266253.6071,448913.7795,187755.7022,142381.7673,217018.6958,120230.2424,117290.1772,146665.1351,142983.948,114274.1717,165684.0896,129723.2283,127343.0305,157217.8107,162740.3987,225744.5956,214985.0311,207837.3733,131946.5993,239465.1667,223504.9019,174048.8462,199111.1298,134685.7448,112269.9238,257326.5653,120579.573,155138.672,110535.0329,184948.5047
7/1/14,231510.8389,166825.9373,388244.3436,271779.0168,295180.5411,238899.3953,191646.8262,255852.5641,119079.0746,151927.6357,158021.3867,100111.2579,224712.3706,157269.989,156135.1663,325729.2851,193584.0302,225143.6513,252901.9098,120613.1169,484350.4803,266488.1196,451753.3829,188221.6536,143077.5651,217728.5734,120838.0732,117963.4144,147215.7457,143828.7396,114866.1395,165963.6701,130434.679,128103.2465,158206.0191,163445.6348,226711.9501,215704.9042,209070.0382,132252.3747,239648.2728,224285.5795,174925.9802,200465.3996,135279.1088,113119.4819,257817.2531,121004.034,155993.0177,111196.5118,185787.8067
8/1/14,231792.7973,167822.2535,389745.0226,272241.7319,295399.7135,240079.6732,192087.7941,256452.2754,119645.7365,152952.6115,158303.6794,101107.7009,225273.0274,157510.8161,156349.802,326105.0984,194901.1119,225164.8435,254520.7595,121437.4293,486680.8674,266637.9452,454310.0204,188552.8214,143503.7826,218157.729,121376.3298,118358.344,147532.4198,144494.8255,115407.6099,165863.631,130880.5339,128716.7477,159021.9516,164220.3799,227290.8265,216310.3248,210159.1271,132521.9683,239423.1955,224949.71,175605.1983,202031.5451,135806.9048,114060.9747,258277.0812,121395.336,156673.0243,111628.1877,186163.8406
9/1/14,232158.0077,168857.8378,392222.5823,272862.6346,295711.0151,241448.9904,192580.2517,257274.8063,120079.519,153856.3118,158326.1702,102069.6081,225912.4683,157533.5817,156511.7161,326699.9638,195903.121,225424.8055,256490.4498,122013.4578,489956.4675,267171.9173,456807.1543,188902.1652,143797.0225,218489.3759,121786.6245,118561.0512,147748.4936,145095.9039,115854.6356,165785.69,130936.3779,129096.1045,159619.1616,164895.3692,227900.3724,217126.7909,211300.899,132658.4874,239064.9405,225974.5291,176290.8221,203580.0106,136145.3926,114908.3658,259935.2564,121733.4298,157192.8212,111768.1818,186333.9335
10/1/14,232390.1774,169726.9227,395365.4434,273344.1606,295899.358,242726.8588,192864.8003,258114.3272,120194.488,154497.0319,158077.5792,102672.5994,226370.604,157203.7343,156508.7314,327000.3164,196552.0945,225643.6806,258621.869,122171.1631,492981.7631,267757.6339,458924.9407,189129.6409,143921.1386,218705.3551,122103.315,118467.3666,147741.0613,145553.1826,116144.1638,165595.9916,130454.0229,129175.8671,159976.3774,165159.3858,228001.4671,217645.4455,211857.8486,132424.4286,238426.5566,226716.8646,176688.7831,204955.7611,136284.1276,115491.0042,261105.7765,121817.5871,157491.3491,111632.6137,186043.9248
11/1/14,232623.4941,170813.0037,398887.5952,274005.558,295996.1159,244132.098,193300.5462,259338.0637,120267.7104,155306.7761,157914.525,103392.0066,226876.8722,156997.3022,156651.7856,327774.3139,197677.8839,226137.4075,261014.7972,122378.8399,495980.5889,268455.1666,461235.0542,189455.5037,144269.0973,219065.1392,122404.2793,118430.4738,147895.659,146095.2666,116556.4463,165678.2977,130133.0123,129268.1903,160314.519,165256.3169,227890.3882,218085.0671,212576.168,132152.8458,238181.5892,227619.0152,176921.1071,206402.9113,136428.1214,116022.6177,262377.4049,121871.4534,158125.2835,111495.8605,185768.7301
12/1/14,232878.5803,172100.8636,402139.7004,274569.9939,295966.0056,245850.2594,193737.2356,260981.0054,120428.302,156254.1477,158020.0923,104106.3734,227570.0232,156978.6583,156942.0995,328896.8888,198543.1823,226531.252,263606.5502,122669.3077,498197.729,268777.5989,463796.1162,189897.6155,144709.606,219608.2573,122930.3439,118567.6622,148134.6686,146676.3637,117187.726,165942.6634,130266.3111,129547.5805,160681.0059,165455.553,227648.8965,218784.1141,213384.3762,131984.5513,238094.926,228229.8067,177168.2791,208012.17,136761.4996,116679.4476,263154.058,121973.5515,159010.3025,111550.4077,185539.1676
1/1/15,233238.4686,173506.9368,405031.0704,274992.7937,295911.8693,247808.4979,194380.0736,263110.5451,120672.7134,157439.6873,158435.1447,104900.6806,228725.5719,157057.9233,157440.0728,330697.3663,199593.6754,226896.2077,266546.1809,123187.8248,500736.2289,268853.8868,465434.0379,190665.6556,145246.9559,220223.4953,123443.335,118909.8758,148510.1929,147252.5382,117783.957,166175.2804,130836.3594,129899.9428,160911.1326,166038.5502,227679.1282,219875.1148,214418.2421,131883.178,238251.2615,229220.7032,177669.6946,209491.5256,137179.6673,117428.6695,264020.9152,122141.0227,159961.6001,111666.299,185467.657
2/1/15,233594.1618,174739.2448,407474.8314,275242.0397,296008.942,250015.3464,195068.0862,265457.9075,120928.1451,158668.313,158949.9168,105383.2349,230035.2743,157109.7479,157995.2973,332664.8227,200507.65,227455.8043,269826.4728,123756.7829,503409.3204,268955.4031,466676.336,191627.9829,145814.1328,221017.7291,123941.781,119280.0183,148948.0364,147814.9961,118138.1027,166376.8716,131576.5972,130141.503,160931.3871,166895.1073,228169.9884,221377.1596,215339.3299,131773.9068,238219.6405,230353.4961,178509.7184,210891.628,137691.1839,118072.9115,264599.4777,122288.1834,160897.022,111805.5852,185657.0106
3/1/15,233951.6079,175827.3087,409475.0166,275495.123,296444.6433,252016.0503,196018.5007,267656.7562,121205.3699,159869.4621,159546.0154,105841.6594,231506.676,157300.3857,158534.284,334447.693,201699.3207,228207.9338,273015.4558,124542.8464,505761.0575,269440.7563,467220.5207,192742.2877,146456.463,221824.0882,124335.5325,119708.7649,149525.7691,148446.4118,118407.7396,166760.6286,132314.5688,130445.9113,161165.6929,167696.2197,228795.3995,222895.9044,216334.9434,131873.4947,238525.1874,231548.1998,179627.6636,212283.7657,138219.7311,118788.5619,264794.6301,122549.1183,161636.0949,112024.683,185942.8542
4/1/15,234332.394,176920.0959,411410.9651,275954.4351,296925.753,253951.0235,197163.8547,269707.8607,121626.3761,160993.4976,160234.4857,106302.0287,233013.9828,157718.996,159105.3079,335912.753,203125.2581,229106.5769,276003.9479,125501.9792,507315.2849,270278.5206,468485.1439,193916.1836,147228.9468,222917.4739,124866.8674,120248.8709,150213.2725,149236.7888,118776.9465,167401.6395,133146.7557,130944.3381,161560.5597,168525.5001,229592.2911,224312.7198,217701.3297,132365.5701,238953.8003,232478.8402,180826.0517,213980.0259,138947.0835,119612.6817,265356.6722,122969.6633,162472.7269,112550.2186,186630.404
5/1/15,234824.633,178157.885,413599.9486,276779.238,297688.8086,255765.5053,198534.5215,271718.9034,122145.1366,162068.9292,161008.8534,106835.0113,234609.7397,158310.118,159735.8112,337242.4414,204827.0878,229767.2604,278745.6517,126596.5633,509106.3202,271091.6647,469728.1084,195054.3834,148109.0651,224008.7054,125402.1959,120931.647,151021.4851,150108.7268,119212.9716,168005.269,133863.5865,131638.9096,162311.3084,169312.38,230467.2225,225505.9484,219214.0636,132990.7902,239473.0411,233041.0424,182186.3004,215791.8599,139708.6636,120634.2449,266221.0431,123365.6076,163381.6619,113182.5298,187477.961
6/1/15,235289.013,179427.0359,415843.2023,277683.252,298221.7729,257685.1598,199899.7044,273629.2667,122725.9707,163140.1595,161673.4397,107317.301,236327.2207,158837.4472,160367.942,338351.8559,206940.7279,230323.261,281390.4892,127569.4812,511071.39,271652.4576,471937.31,195999.3201,149021.7562,225088.6533,125884.8495,121588.7456,151813.4815,150983.8317,119460.7933,168268.2501,134430.359,132280.5967,162927.1578,170183.2711,231309.3619,226614.979,220755.5018,133514.4749,239680.9998,233715.7092,183450.3532,217375.0258,140464.9514,121526.6214,267141.5325,123770.9429,164107.4741,113777.5618,188495.8279
7/1/15,235891.4396,180874.103,417610.8784,278808.6366,298983.7996,259870.5634,201338.8005,275651.1374,123248.8774,164253.9524,162177.854,107728.7325,238259.7172,159465.2684,161038.3257,339657.583,209129.3456,231195.8665,284173.5532,128390.2615,513719.903,272255.6369,474985.7377,196822.7875,149988.209,226182.9026,126371.1393,122270.9708,152630.0691,151946.9596,119704.3433,168487.1729,134829.2964,132988.9079,163585.7714,170874.8224,232072.74,228057.3781,222167.2616,133869.8181,240006.6109,234654.8813,184683.26,218525.9433,141130.6669,122464.0786,268176.0396,124255.3013,164638.4868,114286.7787,189601.4564
8/1/15,236630.3138,182406.0683,418795.5456,280158.5663,299953.2304,262385.1318,202816.1994,277707.3395,123816.9545,165415.9278,162633.6786,108128.9419,240508.3325,160186.5655,161734.8356,341375.7143,210981.5325,232311.2004,287117.9133,129151.5769,516826.4898,272834.7754,478502.6139,197639.9655,150893.4553,227461.3835,127023.1061,122989.2393,153431.1018,152946.2589,119958.9285,168748.2701,135403.9951,133767.6585,164173.6923,171690.6322,232618.8471,229662.4867,223599.9369,134199.5441,240338.5189,235886.7035,185864.5821,219489.7339,141929.5282,123434.0971,269340.8008,124936.2178,164908.1206,114868.5295,190619.0045
9/1/15,237478.6439,184072.5597,419808.838,281943.8791,301364.3126,265137.8518,204474.6616,280068.0924,124274.659,166600.7485,163064.8623,108701.1928,242799.5432,160892.7696,162488.775,343591.5639,212601.8097,233664.4848,290218.4248,129909.1698,520972.6662,273591.0984,482474.1456,198584.659,151835.7518,228818.4301,127748.1336,123665.3126,154227.4137,154004.8886,120441.2064,169226.8412,135992.9509,134577.4075,164856.117,172583.8674,233162.1545,231313.7378,225071.8349,134490.0346,240775.0646,237063.5034,187120.4309,220224.9794,142714.7469,124508.347,271143.3577,125650.3849,165395.2814,115416.8496,191712.3211
10/1/15,238389.9882,185813.9633,421057.8982,283874.7281,303036.392,268277.2765,206175.6797,282647.8314,124718.252,167794.5774,163704.4148,109513.8407,245004.3654,161425.7635,163303.4021,345874.1836,214041.7134,235028.023,293134.6328,130691.1342,525144.153,274425.5705,486405.5738,199632.2792,152837.9935,230204.8067,128563.6054,124296.7548,155131.5946,155019.0761,120764.2332,169715.0482,136688.3722,135360.8542,165805.6183,173585.5341,233672.4325,232553.9824,226554.7102,134895.5593,241199.4539,237951.3701,188322.2626,221099.1769,143582.2444,125337.2574,272547.8482,126492.8834,166179.2766,115967.5141,192881.395
11/1/15,239174.62,187493.0668,422100.3777,285452.5735,304504.2745,271394.0194,207901.3646,285527.4933,124953.2188,168845.9106,164365.6479,110150.3168,246972.6562,161695.2515,164009.2223,347929.2925,215759.1458,236547.3842,295950.1933,131337.6352,528207.4126,275404.9123,490245.6835,200704.3956,153779.3094,231326.961,129178.1495,124679.1111,155989.2759,155924.7634,120763.2339,169908.9552,137319.7134,135949.7668,166709.667,174262.657,233714.4913,233401.9789,227951.6528,135272.9118,241613.3123,238466.9928,189239.6929,221762.3931,144232.0828,125615.5304,273619.4205,127131.7957,166970.9533,116325.2286,193903.1358
12/1/15,239968.4605,189052.0115,423051.2374,286731.3194,305766.2441,274822.3302,209522.4202,288731.7835,125356.4685,169936.2759,165312.211,110430.0646,248994.0817,162053.5357,164815.9697,350077.119,217274.4863,238091.0759,298696.8376,132033.9734,529620.798,276511.1556,493183.4199,201976.512,154772.3549,232333.6183,129871.6762,125157.5513,156912.5573,156836.189,120411.7699,170081.3796,138204.8092,136645.7695,167586.8948,175036.2008,233709.7254,233793.9447,229284.765,135814.7742,241801.1321,239014.8493,190166.9606,222891.4915,145041.5677,125697.9945,274069.1685,127768.0929,168052.2681,116815.1236,194715.8785
1/1/16,240843.836,190488.989,426201.406,287636.1426,306685.3556,278125.4273,211512.8297,292242.7037,125833.8178,171103.8864,166301.7075,110652.8177,251167.7232,162540.8491,165732.9814,352359.5995,218765.3486,239651.3358,301522.4079,132925.6608,531289.4225,277674.5528,495028.0459,203473.3824,155800.8706,233144.9352,130468.2358,125801.6472,157860.7739,157844.7117,120347.4237,170244.0584,139206.3285,137441.922,168429.8147,175811.6842,233594.8131,234157.0324,230563.5761,136422.4109,242073.8325,240029.7896,191533.9132,223592.427,145882.1691,125930.2345,274283.412,128459.266,168883.1757,117365.8871,195240.8267
2/1/16,241574.0602,191851.1042,431500.8784,288343.0137,307292.4873,281211.0302,213386.4222,295557.2336,126480.6132,172321.8697,167207.9822,110893.2748,253176.7867,163040.1114,166664.0994,354429.1801,220125.6437,240878.413,304242.888,133869.0755,533487.2855,278483.7363,496649.0164,204989.9258,156806.4974,233641.3346,131051.9823,126610.0093,158718.7672,158836.201,120772.9179,170559.1384,140201.2426,138257.2043,169338.7662,176671.9908,233465.7326,234642.2255,231725.3298,137101.2726,242079.4111,241153.7422,193114.2639,224051.0472,146800.7926,126419.1017,274319.8306,129130.9991,169584.6008,117965.8991,195831.1918
3/1/16,241900.8241,193103.1963,437520.7946,288662.9489,307471.1142,283829.6263,214849.4012,298277.4872,126878.8218,173220.0243,167786.1742,110936.4313,254761.4712,163081.3076,167234.2738,355934.4544,221322.4756,241752.4564,306907.5459,134523.9071,536307.0704,278614.0012,497748.091,206269.8626,157495.212,233828.5884,131285.9635,127108.9806,159242.9414,159540.1512,121468.9068,170816.6164,140652.998,138694.8228,169965.902,177118.2408,232803.0232,235001.4903,232430.8977,137448.8007,242183.236,241941.7664,194627.5581,223540.1333,147418.8106,126622.4921,273936.244,129488.0403,169607.36,118241.4526,196106.624
4/1/16,241926.7936,194429.4585,442069.2746,289234.7132,307805.4143,286519.0749,215730.8645,300655.6512,127354.572,174074.6148,168414.0178,110745.7146,256303.8901,163074.1019,167697.4701,357500.1343,222759.794,242585.2715,309740.8055,135192.7459,538355.019,278570.213,498754.8417,207470.7434,158084.3694,234204.2406,131415.0064,127419.4483,159673.1607,160263.9939,122165.4129,171282.7918,140756.7853,138964.2939,170544.0407,177458.2453,232412.3965,235070.0507,232878.0333,137797.3445,242107.8307,242806.711,195979.9931,222953.8101,147912.4992,126692.8565,274079.9491,129669.9413,169694.3185,118445.9056,196604.4857
5/1/16,241956.3737,195741.9097,445086.4749,290111.9235,308386.8412,289398.7868,216484.4234,302938.9282,127874.5938,174899.3194,169054.8456,110520.614,258049.1886,163271.3152,168114.4829,359240.6002,224079.2328,243727.5024,312529.8049,135915.6305,540111.0963,278756.0214,499421.5789,208410.7365,158619.7379,235125.9592,131526.1594,127619.6722,160062.7152,160966.7861,122732.7404,171974.9239,140621.4029,139323.5632,171108.7543,177836.3371,232677.9037,235049.2273,233188.3095,138007.4382,242398.4381,243696.9979,197469.099,222440.4576,148305.7891,126799.2404,274511.9078,129844.7053,169751.821,118724.5201,197345.8566
6/1/16,242247.1786,197144.9336,447752.6971,291472.3566,309246.6383,292284.7212,217345.0054,305261.9435,128562.537,175882.3674,169769.3089,110422.9955,260053.0052,163774.148,168738.7106,361074.7158,225547.0729,245156.6226,315153.4216,136846.8109,541721.7257,279441.7782,500198.947,209306.1657,159303.8473,236390.3295,131792.5005,128015.6097,160641.5368,161728.2176,123226.0723,172720.0148,140716.8465,139900.9476,171800.6029,178374.1509,233689.8418,235128.8771,233610.9595,138347.663,242706.3614,244966.7974,199012.9523,222328.5127,148811.4498,127194.6018,275136.7218,130183.1755,170025.6745,119291.0488,198567.4517
7/1/16,242529.7418,198376.506,448727.8351,292590.7573,309884.1561,294797.9844,218257.975,307253.9139,129090.1834,176701.84,170067.8998,110226.7553,261827.0351,164167.0003,169252.1501,362420.8252,226549.4063,246469.9045,317330.1555,137382.4002,544231.9232,280063.4635,500933.1674,209862.7163,159969.5168,237307.3711,131903.4177,128270.379,161103.3644,162148.0727,123528.8416,173072.7758,140735.0441,140364.9242,172112.955,178857.2755,234505.9198,234996.8534,233961.4266,138413.1139,242825.1998,245866.2203,200288.4012,221974.7005,149226.8623,127529.5257,275284.0262,130348.698,169860.0705,119687.7045,199518.6594
8/1/16,242881.9188,199652.5671,448420.8736,293391.1442,310290.1722,296978.5685,219123.3777,309057.3865,129579.1229,177498.6437,170440.1214,110062.4574,263330.6642,164561.2623,169934.2479,363351.6645,227084.1665,247521.6664,319083.371,137862.1126,547125.4354,280321.3823,501867.2403,210466.2363,160824.3516,237821.7667,132002.0264,128546.9693,161671.3772,162502.1773,123767.3385,173217.6706,140898.6593,140712.2676,172314.5266,179274.8802,235043.7513,234580.47,234147.7619,138587.0704,242834.1768,246786.1566,201383.8216,221064.0533,149631.3175,127763.943,275068.7638,130680.4484,169802.101,120088.2921,200298.8503
9/1/16,243369.3413,201085.9931,446947.2828,294007.076,310448.9808,298954.6041,220271.5384,310902.2874,130129.6984,178409.6953,171026.1398,110137.4708,264697.6182,165058.6608,170778.1502,364620.0786,227593.5494,248729.438,320702.4362,138352.5313,550275.7672,280651.9492,502750.2497,211255.6499,161899.7989,238275.67,132169.9227,128881.1559,162395.0486,163007.6131,123998.6338,173242.7664,141234.9984,141096.7807,172486.1031,179819.8885,235374.6611,233962.19,234304.9911,138887.1582,242834.6678,247408.5159,202554.3916,220037.6997,150126.0891,127966.5925,275302.6109,131077.282,169645.9554,120527.1927,201076.2706
10/1/16,244177.0324,202680.5815,446612.2993,294864.7041,310718.2843,301176.7387,221410.653,313117.8752,130816.9221,179414.3533,172016.3662,110259.9375,266128.0644,165691.6298,171839.6597,366488.2647,228255.5723,249911.3275,322607.4001,139064.4064,553263.443,281316.2352,504514.7068,212298.1906,163230.4167,239033.0145,132543.9726,129417.2372,163322.6259,163772.3121,124401.5547,173636.3877,141844.9453,141692.6104,173018.2402,180430.655,235823.821,233695.8301,234565.7749,139395.0642,243237.7931,248340.0599,203882.1074,219248.5076,150761.2876,128052.3531,275658.452,131666.654,169862.6921,121202.7107,202081.6492
11/1/16,245189.0012,204140.2111,447675.4048,296189.7006,311134.7536,303691.9815,222579.5314,315773.0813,131520.7821,180544.6899,173113.272,110377.5476,267667.8379,166270.9039,172879.9634,369025.5786,229470.4107,251489.6448,325097.6023,139888.0205,556009.1399,282557.0916,507597.4544,213565.0799,164712.6493,240220.2182,133147.7884,129997.056,164238.3402,164703.3164,124673.8671,174133.2273,142449.6024,142496.9461,173687.1003,181084.1085,236619.0518,233767.4844,235347.6285,139895.1267,243767.9769,249162.3284,205386.6981,218893.1682,151526.3535,128114.3646,276281.465,132136.2612,169794.4412,121892.2189,203346.6191
12/1/16,246267.7086,205350.7306,450241.526,298019.4771,312115.6852,306552.4797,223649.3778,318903.7243,132215.9373,181630.8372,174219.8244,110393.6677,269318.7742,166924.5672,173865.4698,371570.7596,230867.1752,253113.3073,328032.5468,140831.9434,558764.7633,283970.4768,511498.6745,214961.7417,166183.3208,241790.1228,133794.1665,130615.4341,164997.9556,165697.6169,124760.9679,174614.9462,142907.4593,143356.8605,174633.2586,181710.7187,237795.2631,234181.9964,236508.8827,140400.2126,244634.3137,250298.709,206951.2783,218732.4448,152230.2638,128136.7625,276678.5737,132518.5009,169769.2966,122476.2675,204709.6473
1/1/17,247297.2007,206411.4094,455095.9875,299696.8689,313032.1623,309243.2876,224934.8199,322256.0869,132753.2871,182699.4813,175219.8022,110388.0745,271141.8138,167496.361,174729.7901,373867.486,232632.4901,254858.7276,330879.8031,141857.6861,561336.6267,285336.6096,514340.6151,216484.9422,167394.135,243403.4596,134455.8659,131206.1186,165465.7035,166646.0912,124712.8128,174628.3088,143316.4689,144201.6725,175596.7552,182290.4109,239188.6298,234543.858,237662.1215,140835.8071,245167.7191,251492.6824,208517.5996,218521.2936,152887.8633,128266.5232,276884.9584,132825.4538,169370.0231,122953.6671,205847.9887
2/1/17,248275.7735,207598.528,461484.1817,301467.5518,314008.4584,311889.696,226424.3804,325840.5933,133127.1339,183653.5987,176011.6529,110535.0681,273269.303,168003.1429,175497.062,375838.0809,234924.867,256467.766,333905.8133,142870.9507,563471.3168,286606.363,516038.8762,218121.8794,168224.755,244950.6586,134959.8388,131739.3269,165840.634,167640.0404,124899.5727,174714.1562,143720.6152,145063.5028,176651.2032,182895.7279,240258.7234,234674.0409,238827.0497,141145.2063,245547.257,252971.7528,210231.1458,218551.0799,153472.4581,128505.1819,276658.2695,133073.0478,169075.0023,123369.6125,206811.6302
3/1/17,249118.9132,208984.399,468422.1238,303030.4651,314776.7639,314407.2942,228041.228,329450.7986,133488.5347,184671.0452,176794.1979,110748.9596,275657.7623,168391.0539,176229.0488,377995.4278,237497.8313,258104.9978,336956.881,143928.4279,566034.3289,287623.6952,517046.3349,219764.0381,168913.0541,246407.2245,135396.7881,132273.6048,166223.9754,168652.6424,125237.1734,175012.6868,144062.1744,145894.0525,177778.2073,183541.7056,241295.3636,234673.4733,239921.6914,141336.0459,245902.1095,254297.3021,211933.8381,218528.5551,154184.1453,128725.905,276107.634,133372.3308,168694.2704,123797.2897,207734.2807
4/1/17,249957.3631,210456.8073,474088.156,305136.358,316036.6422,316932.9569,229516.5206,333015.0312,134093.3839,185797.322,177638.547,111234.2089,278083.0313,168841.627,177128.4657,380489.1062,240115.7869,260083.1973,340093.9143,144948.6376,568625.321,288735.1831,518834.8744,221561.2027,169773.8696,248132.0461,135915.0302,132864.0195,166942.6617,169714.4202,125583.4252,175798.0367,144418.9488,146704.0999,178672.0626,184440.2211,242502.6376,234918.1567,241400.5573,141516.0343,246716.3006,255210.668,213760.0602,218713.5762,155061.1315,128921.5475,275932.1355,133724.0928,168443.0085,124332.4079,209043.5611
5/1/17,250611.3949,211746.3856,478242.408,306832.4003,317508.6914,319100.405,230805.0096,336080.164,134867.7895,186811.4648,178547.9669,111610.1754,280275.8507,169314.3716,178007.2436,383033.2472,242217.2577,262096.5779,342733.8295,145957.2272,571466.4964,289570.0268,520019.5606,223192.2733,170703.5229,249858.8447,136373.4552,133462.5144,167618.5167,170625.7853,125850.2588,176446.5636,144830.4409,147316.4167,179326.301,185363.5255,243747.245,235162.3688,242767.4379,141648.0012,247705.4587,255463.0117,215278.9327,218741.1245,156001.2643,128857.3366,275924.9698,134103.59,168025.0582,124880.7692,210453.9401
6/1/17,251230.3367,213076.3268,481802.7317,308321.7419,319080.673,321104.4784,232132.0592,338944.6137,135646.1231,187725.5065,179441.0379,111693.7917,282403.0607,169810.2939,178918.754,385334.3422,244342.2267,263941.4135,344757.3005,146925.4335,574049.3297,290095.8046,521741.9343,224562.4631,171573.3414,251486.3066,136697.1356,134067.2511,168315.6185,171471.243,126113.4015,176989.7749,145268.7347,147845.9259,179523.9238,186171.3602,244824.0277,235406.2926,244214.4646,141749.3623,248570.4446,255489.0942,216830.9779,218772.4992,156961.311,128755.7432,276127.6753,134383.472,167733.8947,125422.7205,212069.5926
7/1/17,251697.5531,214339.8887,483536.0571,309420.2574,320244.7476,322770.775,233430.2507,341554.2382,136402.5604,188433,180322.2039,111462.7515,284344.7627,170330.1061,179775.4222,387317.2893,246614.9143,265363.8544,346118.2571,147925.0812,576549.5751,290297.6656,523386.4528,225464.663,172405.9233,252884.9838,136991.2188,134690.3261,168924.567,172383.1574,126358.0911,177470.0093,145718.82,148287.7331,179673.2436,186770.3787,245720.2318,235427.0242,245485.6646,142017.7782,249284.1786,255308.8937,218248.5997,218734.9198,157819.5836,128744.3322,276324.9394,134750.6071,167794.651,126037.3768,213561.3321
8/1/17,252213.6159,215766.4757,485034.199,310780.0929,321085.9093,324415.4989,234814.4388,344172.601,137164.1896,189183.0226,181071.8658,111221.6561,286324.0852,170900.07,180712.2333,388954.0339,249318.0234,266448.2328,347219.0401,148779.4591,579312.763,290619.3202,524834.3787,226075.5957,173368.6467,254109.0255,137312.3216,135351.3629,169656.9202,173364.3767,126623.4618,177864.9974,146081.9812,148715.4672,179865.4476,187235.057,246605.9655,235447.3142,246876.6769,142474.2535,249710.914,255555.5966,219608.515,218385.1882,158538.677,128997.0635,276810.7193,135099.8475,168285.6442,126671.9811,214935.0816
